Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2009120061660,1,1,1,1,15,3,2,0,0,0,0,-1,1,1,
2009120061660,1,2,2,1,15,3,3,0,0,0,0,-1,1,1,
2009120062217,2,1,1,1,19,4,2,0,0,0,0,-1,3,1,
2009120064658,2,1,1,1,25,5,3,0,0,0,0,-1,5,1,
2009120065844,1,1,1,1,45,7,3,0,0,0,0,-1,2,1,
2009120066628,1,1,1,2,28,6,3,0,0,0,0,-1,9,1,
2009120069743,2,1,1,2,50,8,3,0,0,0,0,-1,9,3,
2009120071421,2,1,1,2,42,7,3,0,0,0,0,-1,1,1,
2009120072759,2,1,1,1,30,6,3,0,0,0,0,-1,1,1,
2009120072759,3,2,1,1,43,7,3,0,0,0,0,-1,1,1,
2009120073103,1,1,1,1,18,4,3,0,0,0,0,-1,1,1,
2009120073267,2,1,1,1,46,8,3,0,0,0,0,-1,9,2,
2009120073279,1,1,1,2,12,3,3,0,0,0,0,-1,1,3,
2009120074476,1,1,2,2,18,4,3,0,0,1,0,-1,9,1,
2009120074476,1,2,2,2,19,4,3,0,0,2,0,-1,9,1,
2009120074476,1,3,2,1,20,4,3,0,0,2,0,-1,9,1,
2009120074685,1,1,1,1,38,7,3,0,0,0,0,-1,9,1,
2009120074685,1,3,2,1,39,7,3,0,0,1,0,-1,9,1,
2009120074685,1,4,2,1,15,3,3,0,0,2,0,-1,9,1,
2009120074685,2,2,1,2,53,8,3,0,0,0,0,-1,9,1,
2009120075130,2,1,1,1,30,6,3,0,0,0,0,-1,1,2,
2009120075288,1,1,2,1,65,9,3,0,0,1,0,-1,9,1,
2009120075288,1,2,2,2,1,1,3,0,0,2,0,-1,9,1,
2009120075336,1,1,3,1,14,3,3,4,1,0,0,-1,0,1,
2009120076383,2,1,1,1,35,6,3,0,0,0,0,-1,19,1,
2009120076383,3,2,2,1,32,6,3,0,0,1,0,-1,9,2,
2009120077146,2,1,1,1,53,8,3,0,0,0,0,-1,1,1,
2009120077183,2,1,1,2,29,6,3,0,0,0,0,-1,9,1,
2009120077221,1,1,3,1,16,4,3,6,9,0,0,-1,0,3,
2009120078293,1,1,1,1,77,11,3,0,0,0,0,-1,9,-1,
2009120078293,1,2,2,2,73,10,3,0,0,1,0,-1,9,-1,
2009120078330,1,1,1,2,66,10,3,0,0,0,0,-1,1,2,
2009120078330,2,2,1,1,60,9,3,0,0,0,0,-1,1,1,
2009120078365,1,1,1,1,17,4,3,0,0,0,0,-1,3,1,
2009120079441,1,1,1,1,26,6,2,0,0,0,0,-1,9,1,
2009120079441,2,2,1,1,23,5,2,0,0,0,0,-1,9,1,
2009120079952,1,1,3,1,14,3,3,1,1,0,0,-1,0,1,
2009120080332,1,1,3,2,19,4,3,1,1,0,0,-1,0,-1,
2009120080789,1,1,2,1,62,9,3,0,0,0,3,-1,11,1,
2009120080824,2,1,1,1,49,8,3,0,0,0,0,-1,1,1,
2009120081070,1,1,3,2,48,8,3,5,4,0,0,-1,0,1,
2009120081191,1,1,1,2,31,6,3,0,0,0,0,-1,9,3,
2009120081888,1,1,1,1,25,5,3,0,0,0,0,-1,9,1,
2009120082657,1,1,3,1,60,9,3,5,1,0,0,-1,0,3,
2009120082657,1,2,1,2,19,4,3,0,0,0,0,-1,9,3,
2009120082915,1,1,3,1,9,2,3,6,9,0,0,-1,0,-1,
2009120084091,1,1,1,1,32,6,3,0,0,0,0,-1,3,1,
2009120084305,1,1,1,2,62,9,3,0,0,0,0,-1,1,1,
2009120085037,1,1,3,2,18,4,3,6,9,0,0,-1,0,1,
2009120085676,2,1,1,1,22,5,3,0,0,0,0,-1,1,1,
2009120085727,1,1,1,2,27,6,3,0,0,0,0,-1,9,1,
2009120088345,1,1,3,2,10,2,3,5,1,0,0,-1,0,1,
2009120088865,1,1,2,2,35,6,3,0,0,1,0,-1,9,2,
2009120089990,1,1,2,2,30,6,3,0,0,1,0,-1,9,1,
2009120090174,1,1,2,2,10,2,3,0,0,1,0,-1,9,3,
2009120090712,2,1,1,1,80,11,3,0,0,0,0,-1,1,1,
2009120091471,1,1,2,2,54,8,3,0,0,0,0,-1,5,1,
2009120092042,2,1,1,2,38,7,3,0,0,0,0,-1,1,1,
2009120093208,1,1,1,1,30,6,3,0,0,0,0,-1,1,2,
2009120093227,1,1,1,1,44,7,3,0,0,0,0,-1,19,1,
2009120093227,2,2,1,1,64,9,2,0,0,0,0,-1,9,3,
2009120093242,2,1,1,1,31,6,3,0,0,0,0,-1,5,2,
2009120094852,1,1,1,1,16,4,3,0,0,0,0,-1,1,-1,
2009120095262,1,1,1,2,86,11,3,0,0,0,0,-1,9,2,
2009120095262,2,2,1,2,39,7,3,0,0,0,0,-1,9,3,
2009120095262,3,3,2,2,28,6,3,0,0,1,0,-1,9,1,
2009120095262,3,4,2,1,10,2,3,0,0,2,0,-1,9,1,
2009120095262,4,5,2,2,54,8,3,0,0,1,0,-1,9,3,
2009120095262,4,6,1,1,41,7,3,0,0,0,0,-1,9,3,
2009120096387,1,1,1,1,46,8,3,0,0,0,0,-1,9,1,
2009120097205,1,1,1,1,16,4,3,0,0,0,0,-1,2,2,
2009120098037,2,1,1,1,62,9,3,0,0,0,0,-1,1,1,
2009120098457,1,1,1,1,13,3,2,0,0,0,0,-1,1,1,
2009120098950,2,1,1,2,18,4,3,0,0,0,0,-1,1,-1,
2009120100924,2,1,1,1,71,10,3,0,0,0,0,-1,1,1,
2009120100980,1,1,1,2,68,10,3,0,0,0,0,-1,9,1,
2009120100986,2,1,1,2,24,5,3,0,0,0,0,-1,9,1,
2009120101716,2,1,1,1,13,3,3,0,0,0,0,-1,1,1,
2009120102388,1,1,1,2,48,8,3,0,0,0,0,-1,3,1,
2009120102389,1,1,1,2,30,6,3,0,0,0,0,-1,9,1,
2009120103500,1,1,3,1,62,9,2,1,1,0,0,-1,0,1,
2009120103602,3,1,1,1,17,4,3,0,0,0,0,-1,1,1,
2009120104146,1,1,3,2,76,11,3,5,1,0,0,-1,0,1,
2009120105418,1,1,1,1,17,4,3,0,0,0,0,-1,2,1,
2009120105647,2,1,1,2,22,5,3,0,0,0,0,-1,9,1,
2009120106923,2,1,1,1,14,3,3,0,0,0,0,-1,1,1,
2009120107349,3,1,1,2,21,5,3,0,0,0,0,-1,3,1,
2009120107770,1,1,1,2,18,4,3,0,0,0,0,-1,1,-1,
2009120107977,1,1,3,2,64,9,3,6,9,0,0,-1,0,-1,
2009120107991,1,1,1,2,18,4,3,0,0,0,0,-1,9,1,
2009120107991,2,2,1,1,33,6,3,0,0,0,0,-1,9,1,
2009120107991,2,3,2,1,55,8,3,0,0,1,0,-1,9,1,
2009120108035,1,1,1,1,26,6,3,0,0,0,0,-1,9,1,
2009120108531,1,1,1,1,54,8,3,0,0,0,0,-1,5,1,
2009120109865,1,1,1,1,27,6,3,0,0,0,0,-1,3,1,
2009120109922,2,1,1,2,39,7,3,0,0,0,0,-1,1,1,
2009120110802,1,1,1,1,17,4,3,0,0,0,0,-1,3,-1,
2009120112095,1,1,2,2,64,9,3,0,0,0,3,-1,11,1,
2009120112489,1,1,3,2,5,1,3,6,7,0,0,-1,0,1,
2009120112596,1,1,1,2,35,6,3,0,0,0,0,-1,9,1,
2009120113144,2,1,1,1,51,8,3,0,0,0,0,-1,1,1,
2009120113193,1,1,1,1,22,5,2,0,0,0,0,-1,20,1,
2009120113267,1,1,3,2,55,8,3,5,9,0,0,-1,0,1,
2009120115048,2,1,1,1,36,7,3,0,0,0,0,-1,1,1,
2009120115110,2,1,1,1,36,7,3,0,0,0,0,-1,1,1,
2009120115277,1,1,1,1,39,7,3,0,0,0,0,-1,9,2,
2009120115277,1,2,2,1,10,2,3,0,0,2,0,-1,9,2,
2009120117207,2,1,1,2,30,6,3,0,0,0,0,-1,9,3,
2009120117253,2,1,1,1,48,8,3,0,0,0,0,-1,9,1,
2009120117308,1,1,1,2,28,6,3,0,0,0,0,-1,1,1,
2009120117757,2,1,1,2,60,9,3,0,0,0,0,-1,9,1,
2009120118170,1,1,1,1,18,4,3,0,0,0,0,-1,2,1,
2009120118314,1,1,1,1,19,4,3,0,0,0,0,-1,9,1,
2009120118314,2,2,1,1,34,6,2,0,0,0,0,-1,9,1,
2009120118631,1,1,3,1,52,8,3,6,9,0,0,-1,0,2,
2009120119004,2,1,1,2,46,8,3,0,0,0,0,-1,1,1,
2009120119021,2,1,1,1,44,7,3,0,0,0,0,-1,9,2,
2009120119021,2,2,2,1,58,9,3,0,0,1,0,-1,9,1,
2009120121191,1,1,1,2,57,9,3,0,0,0,0,-1,9,3,
2009120121191,1,2,2,2,23,5,3,0,0,1,0,-1,9,1,
2009120121315,2,1,1,1,55,8,3,0,0,0,0,-1,3,2,
2009120121427,2,1,1,1,48,8,3,0,0,0,0,-1,5,2,
2009120121573,1,1,1,1,19,4,3,0,0,0,0,-1,3,1,
2009120121573,2,2,1,2,12,3,3,0,0,0,0,-1,1,1,
2009120121730,1,1,1,1,30,6,3,0,0,0,0,-1,9,1,
2009120122318,1,1,3,2,9,2,3,5,3,0,0,-1,0,1,
2009120122372,2,1,1,1,33,6,3,0,0,0,0,-1,1,1,
2009120122626,1,1,3,1,28,6,3,10,1,0,0,-1,0,1,
2009120122661,1,1,3,1,26,6,3,8,1,0,0,-1,0,1,
2009120122903,1,1,1,1,78,11,3,0,0,0,0,-1,9,3,
2009120122903,1,2,2,2,75,10,3,0,0,1,0,-1,9,3,
2009120122903,2,3,1,2,60,9,3,0,0,0,0,-1,9,1,
2009120123375,2,1,1,1,20,4,3,0,0,0,0,-1,1,1,
2009120124607,1,1,1,1,25,5,3,0,0,0,0,-1,9,1,
2009120126111,1,1,1,1,33,6,3,0,0,0,0,-1,9,1,
2009120128091,1,1,1,2,19,4,3,0,0,0,0,-1,9,3,
2009120128280,1,1,1,1,51,8,3,0,0,0,0,-1,9,1,
2009120129081,1,1,3,1,30,6,3,5,1,0,0,-1,0,-1,
2009120129346,1,1,1,2,75,10,3,0,0,0,0,-1,9,1,
2009120129346,2,2,1,2,35,6,3,0,0,0,0,-1,9,1,
2009120129390,2,1,1,2,48,8,3,0,0,0,0,-1,9,1,
2009120130126,2,1,1,1,23,5,3,0,0,0,0,-1,1,1,
2009120130613,1,1,1,2,39,7,3,0,0,0,0,-1,9,1,
2009120130830,2,2,1,1,53,8,3,0,0,0,0,-1,9,3,
2009120130830,3,1,1,2,18,4,3,0,0,0,0,-1,9,1,
2009120131094,2,1,1,1,49,8,3,0,0,0,0,-1,9,1,
2009120131094,2,2,2,2,39,7,3,0,0,1,0,-1,9,3,
2009120131094,2,3,2,2,18,4,3,0,0,2,0,-1,9,3,
2009120131094,2,4,2,2,18,4,3,0,0,2,0,-1,9,3,
2009120131362,1,1,2,2,76,11,3,0,0,1,0,-1,9,2,
2009120131362,2,2,1,1,52,8,3,0,0,0,0,-1,9,1,
2009120131362,2,3,2,2,42,7,3,0,0,1,0,-1,9,1,
2009120131960,1,1,1,1,48,8,2,0,0,0,0,-1,5,1,
2009120134198,1,1,1,1,48,8,1,0,0,0,0,-1,5,2,
2009120134518,1,1,2,2,65,9,3,0,0,0,1,-1,11,-1,
2009120134823,1,1,1,1,18,4,3,0,0,0,0,-1,9,2,
2009120135093,1,1,1,2,25,5,3,0,0,0,0,-1,9,2,
2009120135093,2,2,1,1,40,7,3,0,0,0,0,-1,19,1,
2009120135225,1,1,3,2,43,7,3,6,9,0,0,-1,0,1,
2009120135435,1,1,1,1,41,7,3,0,0,0,0,-1,9,3,
2009120135435,1,2,2,2,49,8,3,0,0,1,0,-1,9,3,
2009120135478,2,1,1,1,31,6,3,0,0,0,0,-1,1,1,
2009120136277,3,1,1,1,23,5,2,0,0,0,0,-1,1,1,
2009120136283,1,1,1,2,15,3,3,0,0,0,0,-1,1,1,
2009120136305,1,2,2,2,53,8,3,0,0,0,4,-1,11,1,
2009120136305,2,1,1,1,48,8,3,0,0,0,0,-1,8,1,
2009120136728,2,1,1,1,27,6,3,0,0,0,0,-1,9,1,
2009120137219,1,1,1,1,31,6,3,0,0,0,0,-1,1,1,
2009120137295,1,1,1,1,36,7,3,0,0,0,0,-1,19,3,
2009120137295,2,2,1,1,57,9,3,0,0,0,0,-1,21,2,
2009120137295,2,3,2,1,26,6,3,0,0,0,0,-1,21,1,
2009120137943,1,1,1,1,31,6,3,0,0,0,0,-1,1,1,
2009120138606,2,1,1,1,62,9,3,0,0,0,0,-1,1,1,
2009120138809,1,1,2,2,65,9,3,0,0,1,0,-1,9,2,
2009120138999,1,1,1,2,35,6,3,0,0,0,0,-1,9,1,
2009120138999,2,2,1,2,30,6,2,0,0,0,0,-1,1,3,
2009120139014,2,1,1,2,31,6,3,0,0,0,0,-1,1,1,
2009120139619,1,1,3,2,8,2,3,5,1,0,0,-1,0,1,
2009120140251,1,1,1,1,20,4,3,0,0,0,0,-1,9,2,
2009120140298,1,1,2,1,5,1,3,0,0,0,1,-1,11,1,
2009120140718,1,1,1,1,56,9,3,0,0,0,0,-1,5,2,
2009120141464,1,1,2,1,10,2,3,0,0,2,0,-1,9,1,
2009120141464,1,2,2,2,8,2,3,0,0,2,0,-1,9,1,
2009120142126,2,1,3,1,33,6,3,5,1,0,0,-1,0,1,
2009120142280,1,1,1,1,39,7,3,0,0,0,0,-1,9,2,
2009120142280,1,3,2,1,67,10,3,0,0,2,0,-1,9,3,
2009120142280,1,4,2,2,36,7,3,0,0,1,0,-1,9,2,
2009120142280,2,2,1,1,22,5,3,0,0,0,0,-1,9,1,
2009120143378,2,1,1,2,67,10,3,0,0,0,0,-1,1,1,
2009120143454,1,1,1,1,63,9,3,0,0,0,0,-1,9,1,
2009120143454,1,2,2,2,73,10,3,0,0,1,0,-1,9,1,
2009120143592,1,1,2,2,53,8,3,0,0,1,0,-1,9,1,
2009120143601,1,1,1,1,23,5,3,0,0,0,0,-1,9,1,
2009120143601,2,2,1,1,55,8,3,0,0,0,0,-1,9,-1,
2009120144082,1,1,2,2,62,9,3,0,0,0,1,-1,11,2,
2009120145037,1,1,1,2,24,5,3,0,0,0,0,-1,9,1,
2009120145203,1,1,3,1,31,6,3,8,3,0,0,-1,0,1,
2009120145668,2,1,1,2,58,9,3,0,0,0,0,-1,1,1,
2009120145810,1,1,1,1,61,9,3,0,0,0,0,-1,9,1,
2009120145810,1,2,2,2,38,7,3,0,0,1,0,-1,9,1,
2009120147230,2,1,1,2,8,2,3,0,0,0,0,-1,1,1,
2009120147432,2,1,1,2,38,7,3,0,0,0,0,-1,9,1,
2009120147709,2,1,1,1,44,7,3,0,0,0,0,-1,5,1,
2009120147730,2,1,1,1,37,7,3,0,0,0,0,-1,1,1,
2009120148584,2,1,1,1,16,4,2,0,0,0,0,-1,2,1,
2009120148887,1,1,1,2,35,6,2,0,0,0,0,-1,1,-1,
2009120149049,1,1,3,1,74,10,3,5,3,0,0,-1,0,2,
2009120149082,2,1,1,1,23,5,3,0,0,0,0,-1,1,1,
2009120150420,2,1,1,1,49,8,3,0,0,0,0,-1,11,1,
2009120150676,1,1,2,1,22,5,3,0,0,1,0,-1,9,2,
2009120151534,1,1,3,1,4,1,3,6,9,0,0,-1,0,1,
2009120152426,1,1,1,1,16,4,3,0,0,0,0,-1,2,2,
2009120152773,1,1,2,2,35,6,3,0,0,0,4,-1,11,-1,
2009120153019,2,1,1,1,38,7,3,0,0,0,0,-1,1,3,
2009120153820,2,1,1,1,53,8,3,0,0,0,0,-1,3,1,
2009120153966,2,1,1,1,45,7,3,0,0,0,0,-1,1,1,
2009120155132,1,1,1,2,26,6,3,0,0,0,0,-1,9,2,
2009120155371,2,1,1,1,61,9,3,0,0,0,0,-1,9,1,
2009120155371,2,2,2,2,27,6,3,0,0,2,0,-1,9,3,
2009120156488,1,1,1,2,24,5,3,0,0,0,0,-1,9,3,
2009120156488,2,2,1,1,43,7,3,0,0,0,0,-1,9,2,
2009120156488,2,3,2,2,38,7,3,0,0,1,0,-1,9,2,
2009120156599,1,1,1,1,39,7,3,0,0,0,0,-1,5,1,
2009120156839,2,1,1,1,25,5,3,0,0,0,0,-1,1,1,
2009120157158,1,1,1,2,30,6,3,0,0,0,0,-1,9,1,
2009120157705,2,1,1,1,15,3,3,0,0,0,0,-1,1,1,
2009120159555,2,1,1,1,84,11,3,0,0,0,0,-1,9,1,
2009120160352,2,1,1,2,15,3,3,0,0,0,0,-1,1,1,
2009120161161,1,1,3,1,20,4,3,1,1,0,0,-1,0,1,
2009120161223,1,1,3,2,23,5,3,1,1,0,0,-1,0,1,
2009120161610,2,1,1,1,16,4,3,0,0,0,0,-1,1,2,
2009120162606,1,1,1,1,51,8,3,0,0,0,0,-1,9,1,
2009120162744,1,1,1,2,19,4,3,0,0,0,0,-1,3,1,
2009120164013,2,1,1,1,62,9,3,0,0,0,0,-1,5,1,
2009120164607,1,1,1,1,40,7,3,0,0,0,0,-1,1,3,
2009120164853,1,1,1,2,28,6,3,0,0,0,0,-1,9,1,
2009120165181,2,1,1,1,13,3,3,0,0,0,0,-1,1,1,
2009120165910,1,1,1,1,39,7,3,0,0,0,0,-1,21,2,
2009120166033,1,1,1,1,16,4,3,0,0,0,0,-1,9,1,
2009120166033,1,2,2,1,18,4,3,0,0,1,0,-1,9,1,
2009120166796,1,1,1,1,11,3,3,0,0,0,0,-1,1,1,
2009120166844,2,1,2,2,55,8,3,0,0,0,3,-1,11,1,
2009120168262,1,1,2,2,38,7,3,0,0,2,0,-1,9,1,
2009120168262,1,2,2,2,24,5,3,0,0,1,0,-1,9,1,
2009120169023,2,1,1,1,30,6,3,0,0,0,0,-1,1,-1,
2009120169736,1,1,3,1,45,7,2,8,3,0,0,-1,0,1,
2009120170010,2,1,1,2,50,8,3,0,0,0,0,-1,1,1,
2009120170617,2,1,1,2,16,4,3,0,0,0,0,-1,1,1,
2009120170716,1,1,3,1,11,3,3,5,1,0,0,-1,0,1,
2009120170749,2,1,1,1,12,3,3,0,0,0,0,-1,1,1,
2009120170901,1,1,1,1,26,6,3,0,0,0,0,-1,9,1,
2009120170901,2,2,2,1,18,4,3,0,0,1,0,-1,9,1,
2009120171227,1,1,1,2,78,11,3,0,0,0,0,-1,9,3,
2009120171325,2,1,1,2,16,4,3,0,0,0,0,-1,2,1,
2009120172354,1,1,3,1,11,3,1,5,1,0,0,-1,0,1,
2009120172901,1,1,1,1,40,7,3,0,0,0,0,-1,5,1,
2009120172901,1,2,3,1,30,6,3,4,3,0,0,-1,0,1,
2009120173137,2,1,1,2,17,4,2,0,0,0,0,-1,2,1,
2009120173338,1,1,1,1,61,9,3,0,0,0,0,-1,21,1,
2009120173681,2,1,1,2,45,7,3,0,0,0,0,-1,9,1,
2009120173830,1,1,3,1,32,6,3,5,1,0,0,-1,0,1,
2009120174017,2,1,1,2,41,7,3,0,0,0,0,-1,1,1,
2009120174327,1,1,3,1,42,7,3,5,2,0,0,-1,0,3,
2009120174597,1,1,2,2,67,10,3,0,0,0,4,-1,11,1,
2009120174642,2,1,2,2,42,7,3,0,0,0,4,-1,11,1,
2009120174642,2,2,2,1,52,8,3,0,0,0,4,-1,11,1,
2009120174882,1,1,1,2,50,8,3,0,0,0,0,-1,9,1,
2009120175198,2,1,1,1,13,3,3,0,0,0,0,-1,1,1,
2009120175232,1,1,1,1,39,7,3,0,0,0,0,-1,19,1,
2009120175232,2,2,2,2,72,10,3,0,0,1,0,-1,9,3,
2009120175232,2,3,2,2,41,7,3,0,0,2,0,-1,9,3,
2009120175664,2,1,1,2,22,5,3,0,0,0,0,-1,2,1,
2009120175790,2,1,1,2,30,6,3,0,0,0,0,-1,9,1,
2009120176163,1,1,3,2,12,3,3,5,4,0,0,-1,0,1,
2009120176249,1,1,1,2,40,7,3,0,0,0,0,-1,9,2,
2009120176271,1,1,3,1,76,11,3,5,1,0,0,-1,0,1,
2009120176326,1,1,1,2,42,7,3,0,0,0,0,-1,9,2,
2009120176326,1,2,2,1,45,7,3,0,0,1,0,-1,9,2,
2009120176326,1,3,2,2,15,3,3,0,0,2,0,-1,9,2,
2009120176586,2,1,1,1,29,6,3,0,0,0,0,-1,9,2,
2009120176593,1,1,1,1,37,7,2,0,0,0,0,-1,21,1,
2009120176593,2,2,1,1,50,8,2,0,0,0,0,-1,9,-1,
2009120176593,2,3,2,2,15,3,2,0,0,2,0,-1,9,-1,
2009120176843,1,1,1,1,53,8,2,0,0,0,0,-1,5,1,
2009120177191,1,1,1,1,42,7,3,0,0,0,0,-1,10,1,
2009120177350,1,1,2,2,63,9,2,0,0,2,0,-1,8,1,
2009120178046,2,1,1,2,50,8,3,0,0,0,0,-1,9,1,
2009120178604,2,1,1,1,35,6,3,0,0,0,0,-1,1,1,
2009120179289,2,1,1,1,30,6,3,0,0,0,0,-1,1,2,
2009120180286,1,1,3,1,23,5,3,9,7,0,0,-1,0,3,
2009120180383,1,1,3,1,12,3,3,10,3,0,0,-1,0,2,
2009120180552,2,1,1,2,61,9,3,0,0,0,0,-1,9,1,
2009120180563,1,1,3,1,24,5,2,1,3,0,0,-1,0,1,
2009120181267,1,1,1,1,40,7,3,0,0,0,0,-1,9,1,
2009120181267,1,2,2,1,12,3,3,0,0,2,0,-1,9,1,
2009120181267,2,3,1,2,47,8,3,0,0,0,0,-1,9,2,
2009120181267,2,4,2,2,68,10,3,0,0,1,0,-1,9,2,
2009120181267,3,5,2,1,6,2,3,0,0,1,0,-1,9,3,
2009120181267,3,6,1,1,44,7,3,0,0,0,0,-1,9,3,
2009120181840,1,1,3,1,68,10,1,1,3,0,0,-1,0,1,
2009120181929,2,1,1,2,66,10,2,0,0,0,0,-1,1,1,
2009120182414,1,1,2,2,44,7,3,0,0,1,0,-1,9,3,
2009120182414,1,2,1,1,57,9,3,0,0,0,0,-1,9,3,
2009120183392,1,1,3,1,60,9,3,10,9,0,0,-1,0,-1,
2009120184679,1,1,1,1,23,5,3,0,0,0,0,-1,1,1,
2009120185334,2,1,1,1,30,6,3,0,0,0,0,-1,1,1,
2009120185749,2,1,2,2,63,9,3,0,0,2,0,-1,9,1,
2009120185749,2,2,2,1,62,9,3,0,0,1,0,-1,9,1,
2009120185749,2,3,2,2,59,9,3,0,0,2,0,-1,9,1,
2009120185830,1,1,2,2,80,11,3,0,0,0,1,-1,11,1,
2009120187987,2,1,1,1,23,5,3,0,0,0,0,-1,1,1,
2009120188274,2,1,1,1,41,7,3,0,0,0,0,-1,5,1,
2009120189077,1,1,1,1,49,8,3,0,0,0,0,-1,9,1,
2009120189077,2,2,1,1,59,9,3,0,0,0,0,-1,9,1,
2009120190702,1,2,2,2,26,6,3,0,0,1,0,-1,9,1,
2009120190702,3,1,1,1,26,6,2,0,0,0,0,-1,9,1,
2009120190830,1,1,1,2,32,6,3,0,0,0,0,-1,1,1,
2009120191259,1,1,3,2,89,11,2,5,2,0,0,-1,0,1,
2009120191263,2,1,1,1,70,10,3,0,0,0,0,-1,1,1,
2009120191675,1,1,3,1,38,7,3,6,9,0,0,-1,0,1,
2009120191844,2,1,1,2,28,6,3,0,0,0,0,-1,9,2,
2009120192060,1,1,1,2,22,5,3,0,0,0,0,-1,9,2,
2009120192593,1,1,1,1,36,7,3,0,0,0,0,-1,1,2,
2009120193276,2,1,1,1,45,7,3,0,0,0,0,-1,8,1,
2009120193389,1,1,1,1,17,4,2,0,0,0,0,-1,9,3,
2009120193389,2,2,2,1,29,6,3,0,0,1,0,-1,9,1,
2009120193389,2,3,2,2,15,3,3,0,0,2,0,-1,9,1,
2009120193477,3,3,2,1,21,5,3,0,0,1,0,-1,9,1,
2009120193477,4,1,2,1,15,3,3,0,0,1,0,-1,9,1,
2009120193477,4,2,2,1,15,3,3,0,0,2,0,-1,9,1,
2009120193611,2,1,1,1,18,4,3,0,0,0,0,-1,1,3,
2009120194458,1,1,1,1,27,6,3,0,0,0,0,-1,9,1,
2009120194458,2,2,1,1,47,8,3,0,0,0,0,-1,9,3,
2009120195614,2,1,1,1,44,7,3,0,0,0,0,-1,1,-1,
2009120195679,2,1,1,2,46,8,3,0,0,0,0,-1,1,1,
2009120195686,2,1,1,1,49,8,3,0,0,0,0,-1,1,1,
2009120195776,1,1,1,1,63,9,3,0,0,0,0,-1,8,1,
2009120195928,1,1,3,2,72,10,3,1,1,0,0,-1,0,2,
2009120196445,2,1,1,1,30,6,3,0,0,0,0,-1,1,1,
2009120196467,2,1,1,2,43,7,3,0,0,0,0,-1,1,1,
2009120196786,1,1,3,2,32,6,3,10,9,0,0,-1,0,1,
2009120196821,2,1,1,1,18,4,3,0,0,0,0,-1,1,1,
2009120197304,1,1,1,1,26,6,3,0,0,0,0,-1,5,1,
2009120197384,2,1,1,1,38,7,2,0,0,0,0,-1,1,1,
2009120197450,2,1,1,2,20,4,2,0,0,0,0,-1,1,1,
2009120198777,2,1,1,1,10,2,3,0,0,0,0,-1,1,1,
2009120199004,1,1,1,2,39,7,3,0,0,0,0,-1,9,1,
2009120199189,1,1,1,2,29,6,3,0,0,0,0,-1,9,1,
2009120199619,2,1,1,1,63,9,3,0,0,0,0,-1,5,1,
2009120199740,1,1,3,2,70,10,3,4,1,0,0,-1,0,-1,
2009120199805,2,1,1,1,68,10,3,0,0,0,0,-1,1,1,
2009120200271,1,1,3,1,14,3,3,9,9,0,0,-1,0,2,
2009120201174,2,1,1,2,74,10,3,0,0,0,0,-1,9,2,
2009120201444,2,1,1,1,65,9,3,0,0,0,0,-1,9,1,
2009120201993,1,1,3,1,61,9,3,1,3,0,0,-1,0,1,
2009120202442,1,1,1,2,19,4,3,0,0,0,0,-1,3,1,
2009120202551,2,1,2,2,61,9,3,0,0,1,0,-1,9,1,
2009120203826,2,1,1,1,23,5,3,0,0,0,0,-1,1,1,
2009120204072,2,1,1,1,44,7,3,0,0,0,0,-1,1,1,
2009120204211,1,1,1,1,35,6,3,0,0,0,0,-1,9,1,
2009120204211,1,2,2,2,39,7,3,0,0,1,0,-1,9,1,
2009120204226,1,1,1,2,55,8,3,0,0,0,0,-1,1,1,
2009120204272,2,1,1,2,48,8,3,0,0,0,0,-1,1,1,
2009120205031,2,1,1,2,48,8,3,0,0,0,0,-1,1,1,
2009120205339,1,1,1,2,80,11,3,0,0,0,0,-1,1,1,
2009120205446,1,1,3,1,12,3,2,1,1,0,0,-1,0,1,
2009120205604,1,1,2,2,40,7,3,0,0,1,0,-1,9,1,
2009120205870,2,1,1,1,28,6,3,0,0,0,0,-1,1,1,
2009120206368,1,1,1,1,26,6,3,0,0,0,0,-1,9,3,
2009120206455,1,1,2,2,20,4,3,0,0,1,0,-1,9,1,
2009120206564,1,1,3,2,61,9,3,9,5,0,0,-1,0,1,
2009120206709,2,1,1,1,53,8,3,0,0,0,0,-1,1,1,
2009120206959,1,1,1,2,44,7,3,0,0,0,0,-1,9,3,
2009120206991,1,1,1,1,33,6,3,0,0,0,0,-1,1,3,
2009120207923,1,1,1,1,41,7,3,0,0,0,0,-1,9,1,
2009120207930,1,1,1,1,62,9,3,0,0,0,0,-1,9,1,
2009120207930,2,2,1,2,46,8,3,0,0,0,0,-1,9,2,
2009120208073,1,1,1,1,68,10,3,0,0,0,0,-1,9,1,
2009120208168,1,1,1,2,21,5,3,0,0,0,0,-1,9,3,
2009120208168,2,2,1,1,44,7,3,0,0,0,0,-1,9,3,
2009120208385,1,1,3,2,24,5,3,4,1,0,0,-1,0,1,
2009120208759,2,1,1,2,20,4,3,0,0,0,0,-1,9,1,
2009120208759,2,2,2,2,19,4,3,0,0,1,0,-1,9,1,
